ananas	-5.314130050456201
→	-5.303588671639574
anime	-5.293724311512514
automatically	-5.290751540992277
dasfuchsi	-5.290751540992277
splatfest	-5.290751540992277
checked	-5.290751185890859
friseur	-5.2768294317564415
clips	-5.2761608455035915
theoretisch	-5.25550680144376
oki	-5.237111575704764
onkel	-5.232827209367377
😲	-5.229582229440113
crying	-5.226571182381079
fabi	-5.20616979427552
scheiße	-5.197732472682992
probiert	-5.196051976122884
vllt	-5.192816602774351
duo	-5.189066824562805
äh	-5.184507618651815
fresse	-5.183377345334694
psc	-5.176196401107246
😮	-5.166056389936061
streame	-5.164615184352746
souls	-5.164614434212589
biggest	-5.162254395125331
wasn	-5.160095300569441
süss	-5.148301926541011
beziehung	-5.146918702902176
nico	-5.137194985094964
battle	-5.123845605840882
luigi	-5.122127756484063
ruckelt	-5.122127756484063
kisten	-5.122126982175118
erstellen	-5.122125094181188
🌹	-5.112285214108833
krass	-5.103319603227881
ufff	-5.098117094329355
true	-5.094305890621801
scheiß	-5.088134839203127
daylight	-5.086091149485844
weird	-5.086090123568829
caravas	-5.083079580809106
😑	-5.081164970381444
daily	-5.071498288240858
simi	-5.068150237647987
retweetet	-5.045586280240267
⚪	-5.0453961385863195
joke	-5.043514227246327
verspätung	-5.040976482166467
review	-5.038971221696915
anfangen	-5.03155392720952
😦	-5.022163568838251
gc	-5.0199058841105115
burger	-5.012808422855509
simon	-5.00817643370773
fragst	-5.007569766307048
°	-4.986385379301579
neh	-4.982687003024121
ts	-4.981755313820933
🤩	-4.97926038429984
😃	-4.975165171454559
dead	-4.974988328823887
hurensöhne	-4.970473139596614
💓	-4.968093496053193
yours	-4.957552756995465
skin	-4.946651506124968
döner	-4.93888940878644
kickt	-4.935930673928201
whatsapp	-4.934160765469581
betrug	-4.933096304490021
db	-4.9328639681318185
nimmst	-4.930601327603673
haare	-4.929665713508924
vodafone	-4.9290487421804094
gay	-4.929047472707152
tust	-4.929047074383788
mode	-4.926468246206876
mini	-4.924759340961751
schwul	-4.918972562567396
kovac	-4.918506933722181
6s	-4.918505949298772
jez	-4.918505949298772
lern	-4.918505630264781
͜	-4.9174658547341545
monitor	-4.917465235251569
hahaha	-4.914297754416376
hugged	-4.914117807853014
verfügbar	-4.91383947198813
tauschen	-4.913178832310831
durchgehend	-4.90614840269456
szene	-4.906145732837989
handys	-4.9019941157792895
guess	-4.899208483276856
tutorial	-4.8934579970565455
leon	-4.892583131954116
tf	-4.891554308028815
biggi	-4.88475050666919
japantag	-4.884748872255108
nen	-4.878063902596348
level	-4.877410250449715
toad	-4.875364179584436
vorhin	-4.872242208302356
nh	-4.868130079774377
hasst	-4.866622381439773
zieh	-4.864526468649523
normal	-4.864418647390252
d:<	-4.854942078985491
neeee	-4.853535544147446
ui	-4.852927606117078
map	-4.8502924008898995
vrchat	-4.85011489066696
🌺	-4.831414625021871
fühlst	-4.82990881508245
hahahahahaha	-4.813693709695371
krank	-4.8014615945803065
toast	-4.793659549168497
ahhh	-4.792618128216147
::	-4.791901751209641
king	-4.779137095555803
jacke	-4.779066498969817
🙁	-4.778470700715741
gehyped	-4.776520683222422
beef	-4.775778649684648
lächeln	-4.775640300062749
gefehlt	-4.775011864479782
hdf	-4.756671298821099
hiermit	-4.753836345454797
yter	-4.751005258419479
gta	-4.739423609912802
multiplayer	-4.738551694815651
folgst	-4.738551223029443
o	-4.734885255486191
3d	-4.734282565819781
warte	-4.72461358282193
kill	-4.716406323340239
kram	-4.708305366517859
spotify	-4.7025145470931955
͡	-4.701814045151184
wundervollen	-4.699504045093781
hab's	-4.697206935641386
kenn	-4.694858254032461
shisha	-4.692208614712763
karma	-4.688581266675877
mitnehmen	-4.684677620909025
music	-4.656874658842485
arbeitest	-4.649487086878426
huh	-4.649486828697234
benachrichtigung	-4.64844775234646
🍵	-4.6406133744094245
mic	-4.63858467388128
mitspielen	-4.625031278585623
💝	-4.62248882857263
süchtig	-4.620981762178719
ezpz	-4.620981216833206
hinzugefügt	-4.620980308661343
overwatch	-4.620855495519182
ewigkeiten	-4.610440830018179
toni	-4.610440631593118
cooler	-4.609118183436865
design	-4.60518955159909
jenny	-4.604651029519157
merk	-4.604650111067515
yeah	-4.603933618768344
duschen	-4.598303630262775
1k	-4.596974326735846
s6	-4.596972959735071
ausm	-4.59242169638782
felix	-4.582251242335794
ily	-4.580238504257792
unfollowed	-4.580238504257792
aufgegeben	-4.578725472603545
jonas	-4.578650862185523
kp	-4.578648969512349
¿	-4.560853448672739
subs	-4.547783920097169
behindert	-4.547779794283464
teamspeak	-4.545471660985066
m8	-4.5349316083899005
fca	-4.534929856189794
kunde	-4.53388984135188
spielst	-4.521064591778332
fucking	-4.520122717009593
😍	-4.514210444690884
😣	-4.509878390582929
chill	-4.506472243032933
süßer	-4.50486926612097
fickt	-4.503827563342743
sucht	-4.5032343576280365
gezockt	-4.4961339704367065
mentions	-4.491788500493389
fang	-4.489664892057427
redest	-4.483047400047524
gib	-4.478149162024653
c	-4.470015518886147
waschen	-4.464168860531977
armer	-4.461157533483534
pf	-4.456406424107885
scheisse	-4.456370386825055
entfolgen	-4.451476943682876
nervig	-4.448730432822159
willst	-4.446911644967718
übermorgen	-4.44482721529667
saufen	-4.442940191922848
lewd	-4.4429393618719715
pizza	-4.423707419798696
<-	-4.398252159049055
😪	-4.396089733157971
schüchtern	-4.39445042328018
mitchie	-4.394449170198646
streamerino	-4.394449170198646
meat	-4.394448520207975
gönnen	-4.39398449853169
abonnenten	-4.3914395850610966
vergesst	-4.391438487352128
maxi	-4.389933862110552
gefilmt	-4.3899319695152785
coins	-4.382813351525998
xdddd	-4.380897980579623
ʖ	-4.380897980579623
caravania	-4.3798568226056895
anscheinend	-4.366089302240245
raste	-4.3534699037653235
schwein	-4.353466540648187
anxiety	-4.351964657157943
poste	-4.351964007167272
geknuddelt	-4.35196355992923
rucksack	-4.32901495899031
ich's	-4.327507526614886
liken	-4.3227579205658335
haltet	-4.314423399687685
kerl	-4.312915085763136
🎁	-4.311910555565877
benutzt	-4.31013652630666
model	-4.308633138445544
dusche	-4.30862919231245
naja	-4.307792230052546
😝	-4.305745654369227
prüfung	-4.303880005416179
fml	-4.303499958400085
hoodie	-4.303499958400085
uhhh	-4.303499958400085
stehst	-4.303498430745638
legit	-4.302375633545914
3ds	-4.301335649023276
niklas	-4.296586817032149
antworte	-4.296585164981527
tim	-4.295355325553194
sloth	-4.291834449925904
code	-4.291742651671864
🍪	-4.290793973061878
normale	-4.282396835121754
denkst	-4.280819763402655
ups	-4.275986166267498
kack	-4.275423941389634
1080p	-4.275423558812268
auflösung	-4.260737531715505
gratis	-4.252787116339804
thumbnails	-4.251999847651215
clan	-4.251999197660543
allgemein	-4.2417904332407055
waaas	-4.239952924147115
display	-4.237407252883532
marvin	-4.237407141589024
schreibtisch	-4.237405868246217
strimm	-4.2374051245975775
dankö	-4.225824049481269
abitur	-4.225359808675453
community	-4.224741210939305
irgendwer	-4.215552221901774
nett	-4.209095550308863
epic	-4.206481223164772
maul	-4.198196744160678
gefickt	-4.197932150813097
esistmarvin	-4.180658972798617
eww	-4.180658972798617
moto	-4.180658972798617
wenns	-4.177812794718656
chillen	-4.167684806390091
reply	-4.1626974425292085
jmd	-4.160390053321472
zocke	-4.158883894565938
dms	-4.154600789980112
staffeln	-4.153093413700556
gekauft	-4.152606574194923
brauchst	-4.150538739922007
ebay	-4.1503144320477094
soup	-4.150312907598607
vorbestellt	-4.147303658057745
belastend	-4.14730327548038
mental	-4.1449177712378225
schlafen	-4.142354689604773
nvm	-4.134876154008724
emotes	-4.134874784385982
glaubst	-4.131830764138186
;	-4.12920077077915
dange	-4.121391709066086
vr	-4.121391709066086
ios	-4.1213908169711155
garnicht	-4.11863118478017
vermissen	-4.116036608941093
boah	-4.110745536771322
knuddeln	-4.10520041566984
solltest	-4.102906379204863
kopfschmerzen	-4.1028073327579975
🤧	-4.102251290941912
paypal	-4.097967745602987
berge	-4.097966588716677
spam	-4.097966454853759
aufregt	-4.097966111188906
brudi	-4.097966111188906
kennts	-4.09796572861154
nojoke	-4.09796572861154
ofc	-4.097964726551591
machst	-4.09384689278371
nackt	-4.092174805381528
😊	-4.08725725909048
rocket	-4.08337461294933
snapchat	-4.081868390276062
du's	-4.081868069371703
mention	-4.080014737826462
carry	-4.0775828070403195
cam	-4.0775818988684565
smile	-4.072323537955608
bastard	-4.0606933001323995
weeb	-4.059363270260164
verkackt	-4.057858431380606
wohnst	-4.057858057207667
♡	-4.056522233463583
fernseher	-4.055478697512434
. .	-4.043898332171043
gott	-4.02307963484726
hamster	-4.019443256422157
lool	-4.004850919420679
voice	-4.0025537270434555
🌼	-3.99581325521177
pvp	-3.9943131056465564
lasagne	-3.9943108557385614
e3	-3.9943097190323673
kameras	-3.994308914998662
ifa	-3.9943088108605043
trinke	-3.9935748142489516
monkas	-3.993269640188035
🤥	-3.993268732016172
speedrun	-3.989921776710167
sksks	-3.9899213575026398
ühm	-3.9899213575026398
knubbel	-3.989921090089333
kommst	-3.985197593632611
fck	-3.9816881740036294
wohnt	-3.980840594931476
wohne	-3.976686392773073
mobile	-3.9750509143630364
wies	-3.968387593429582
=(	-3.9683869610754505
settings	-3.9683869610754505
ᴗ	-3.9683869610754505
1h	-3.9683850508436374
god	-3.9556220504091297
😏	-3.9514632580981695
englische	-3.9424280792922013
lehrer	-3.9382550122655116
extrem	-3.936514332008464
🍫	-3.935004914775004
cara	-3.934181974452326
gormi	-3.934181974452326
minispiel	-3.934181974452326
kennengelernt	-3.9341797968072063
bestanden	-3.927832523847544
h1z1	-3.925920295366226
bruh	-3.9259201838012348
liege	-3.925919130708399
perish	-3.9259190435295093
habs	-3.9257065490694254
arbeite	-3.925699918483361
vivi	-3.925054807472079
nehm	-3.9249280145143155
feelsbadman	-3.9235508236290375
🥴	-3.9235491650461682
krassen	-3.918417528449999
pb	-3.90675229579355
zimmer	-3.8940933783037814
iss	-3.8878603003259777
bestellt	-3.882799233996875
gesperrt	-3.880806421794962
kannst	-3.8792888503476157
guckt	-3.869461818696104
palle	-3.865410872708783
bissl	-3.8654106120799003
ilysm	-3.865410490131418
maudado	-3.865410490131418
prüfungen	-3.8548719679406016
atm	-3.85487033352652
überlebt	-3.854869837176333
montage	-3.854869807932022
lila	-3.854869714043935
kiss	-3.8548686814758986
liter	-3.8548681558814004
apex	-3.853830786017637
👸	-3.8538306682316112
einfachmarvin	-3.85382903381753
apfel	-3.852323475349843
twitchcon	-3.850818598278723
spinne	-3.8508178347353645
i'm	-3.848610399261052
tweete	-3.845026116692096
liebsten	-3.8417072036928
ayy	-3.840279602609096
schlafrhythmus	-3.84027785040899
┻	-3.84027785040899
geschmack	-3.838389127710198
realtalk	-3.8344874119552994
strange	-3.8286970020677953
follower	-3.825965458525678
hunger	-3.8243739630423548
saß	-3.8152260082132816
autogramm	-3.8128484338389645
│	-3.8084857605521427
ratet	-3.797521242681489
krasser	-3.79444868005831
selbe	-3.7885300968050526
darfst	-3.788393055640789
bestellen	-3.7865940549830737
memes	-3.777621203348414
beta	-3.777619568934332
dominiksax	-3.777617816734225
jeannette	-3.777617816734225
manga	-3.777617816734225
vrc	-3.777617816734225
gimme	-3.7776175493209183
xp	-3.777616814674275
ft	-3.7776167750119733
facts	-3.777616547260968
wilfried	-3.7776161646836033
entschuldige	-3.775307543439443
･	-3.7741403065874377
dankeeee	-3.773803036353502
features	-3.7695190867652695
woke	-3.7680107657525617
deabo	-3.7637272138119693
moooin	-3.7637272138119693
vermisst	-3.7637271097514224
geschenkt	-3.7589751410627343
freundin	-3.7471987633073436
langweilig	-3.7364941750575196
böse	-3.735956640987533
ouf	-3.73005947253291
rewi	-3.73005947253291
angezeigt	-3.729998100726796
cuz	-3.727999487961668
alex	-3.7253749819768456
zweit	-3.7216242501471677
purzeltag	-3.711378138960837
🍅	-3.711377747229257
pennen	-3.702839981308024
yo	-3.702749875170168
weirdo	-3.6997965175324117
unnormal	-3.6997964459601076
outlast	-3.699796165463133
type	-3.6997954439001575
booli	-3.6967849891868494
bouncy	-3.6967849891868494
foli	-3.6967849891868494
gintama	-3.6967849891868494
lindows	-3.6967849891868494
rn	-3.6967849891868494
́	-3.6967849891868494
eriksen	-3.6967839871268993
sprich	-3.6967839871268993
guitar	-3.6967832128179543
likes	-3.696084585123786
fotze	-3.686245159512417
esl	-3.686244776935052
wärst	-3.684092763643407
mitm	-3.6804530128341977
schreibe	-3.6801047970320337
laune	-3.6794935782149443
bist	-3.673328839124674
weis	-3.6727748387000623
wurdest	-3.6727747051496737
💫	-3.666677357053791
spontan	-3.64398910349533
patrick	-3.643163829481912
bros	-3.6419289523283913
dritten	-3.625559637628387
hässlich	-3.6252390578385953
deluxe	-3.621276874743714
botw	-3.621276492166349
verstehst	-3.621275966571851
lite	-3.621275583994486
cuter	-3.621274857752267
designen	-3.621274207761596
brain	-3.62127419845577
kanns	-3.6154848387812644
überfordert	-3.615484188790592
dikka	-3.615483760879196
unterhalten	-3.6126472242081147
gerad	-3.6107513788074126
emo	-3.610737398608341
goku	-3.610734011994152
fürn	-3.610733963927425
bnha	-3.610733629416787
headpats	-3.610733629416787
warscheinlich	-3.610733629416787
！	-3.610733629416787
alla	-3.6107329794261154
eistee	-3.609693943630007
hallu	-3.609693561052642
so'n	-3.6096932936393356
sonnenbrand	-3.608189097802135
😕	-3.6049249563588037
funktion	-3.603437713807087
einkaufen	-3.602326695706456
sympathisch	-3.58345754145333
weiblich	-3.5833049272547837
fahrschule	-3.5822756934407374
xr	-3.5822756934407374
touch	-3.5822742691411213
̵	-3.581799627973921
wavvybaby	-3.5817992087663932
sach	-3.5796273077924905
🙂	-3.5648957361988085
aussehen	-3.5639988924053188
paket	-3.563530172444269
gegessen	-3.5605765154111264
stürzt	-3.5588507416903914
impression	-3.558849588999216
yaaay	-3.557346479506422
gebannt	-3.557346345643504
gekillt	-3.557346251755417
badlion	-3.5573460397732983
meisterwerk	-3.55734600197865
adde	-3.557345619401285
lit	-3.557345619401285
pati	-3.557345619401285
trick	-3.5573449999187
sowieso	-3.550047253074735
wp	-3.544259004934636
objektiv	-3.54425758063502
bildschirm	-3.542755260581038
pog	-3.5427541564406977
wovon	-3.542753836281422
upsi	-3.5427537505031026
spoilern	-3.542753508380931
berühmt	-3.5427532249086044
vll	-3.542753125803566
╯	-3.542753125803566
netter	-3.5427519641118983
kb	-3.5427516299316455
andersrum	-3.542751215571753
cat	-3.542750919242472
trinkt	-3.539972178448833
months	-3.539971452206615
großeltern	-3.536962697830065
benutzen	-3.5337173267297137
scheiss	-3.530752332079478
bisschen	-3.529999622634932
gutschein	-3.5264227835083863
disappointed	-3.518744620883878
sandro	-3.518743628309036
latenight	-3.5187435186744427
g70	-3.5187431360970773
shitpost	-3.5187431360970773
setup	-3.5187431119282895
russian	-3.518742361788133
perisic	-3.5187421340371277
12h	-3.506764901018912
schnauze	-3.488679251635423
seh	-3.486528034074377
lache	-3.486118986712347
low	-3.4861182733916163
😙	-3.4853693715902967
wenigstens	-3.4838327534558573
nimm	-3.480966853932202
steffi	-3.470072261598073
pictures	-3.4687452276345536
feste	-3.4672432453855486
angerufen	-3.4556594616113023
mom	-3.4551955883028445
rasiert	-3.455194549340753
angegriffen	-3.454156512318286
80er	-3.454154760118178
aufwachen	-3.4498698972947244
brauch	-3.448557155578512
haten	-3.4371785983546577
nawww	-3.4371785983546577
aufmerksamkeit	-3.4359339942622484
rip	-3.4339029917251307
okey	-3.427766886799154
˃	-3.427766886799154
๑	-3.427766886799154
20-30	-3.427765978627291
raid	-3.4251312792303126
bubble	-3.425128594689555
ouh	-3.4199358954763084
nicen	-3.4199328914394846
rapid	-3.4199328914394846
wot	-3.4199328914394846
ghey	-3.4199325088621197
priv	-3.4199325088621197
weirdos	-3.4199325088621197
sara	-3.4199318588714482
apps	-3.4199310845625033
unge	-3.4179071463891715
neumarkt	-3.4179040907076117
dislike	-3.403313834619414
🐘	-3.403313834619414
ehrenlos	-3.4033131130564382
schenk	-3.403312730581659
unterm	-3.4033108826653495
bit	-3.400814967210658
jährigen	-3.4003024167148586
caratown	-3.388720062809817
knochen	-3.3829290028163803
bale	-3.382928412547048
müll	-3.3826215561764457
video	-3.3799279850150423
tastatur	-3.3786443944234006
nase	-3.3675418026811506
desktop	-3.3665999181677293
nutella	-3.3665987658807057
followern	-3.3665967554994065
unangenehm	-3.36471240917424
gönnung	-3.3647112764567186
˘	-3.3647112764567186
getestet	-3.364711180740312
😯	-3.364710925435104
chemie	-3.3647102743967685
installiert	-3.3647098826651884
anfängt	-3.3647086446619294
shop	-3.3601589264634595
manchen	-3.3496286716925576
aussieht	-3.344707569576885
💜	-3.3404935131886067
anfangs	-3.336541599069603
verbrannt	-3.3320876593775277
umsteigen	-3.3278009614887996
umsonst	-3.326296251062844
bzw	-3.3229429301661995
fühle	-3.3194977369044256
ah	-3.3157949104349
vlogs	-3.3147181612408985
ban	-3.314716509190277
bewerben	-3.3147162510090853
probier	-3.3147155247668665
ned	-3.3147131922953874
character	-3.3147129982578147
ds	-3.3132106994274997
varo	-3.3132106994274997
iksdeh	-3.313210653518073
naruto	-3.313210653518073
horror	-3.3132101738330015
waaaas	-3.3132100799449145
trau	-3.3132097912556366
musstest	-3.3132096973675496
überbewertet	-3.3132096973675496
vegane	-3.313208975804574
bissi	-3.313208901317966
kleintobi	-3.313208901317966
reeeee	-3.313208901317966
schnizzel	-3.313208901317966
¤	-3.313208901317966
̀	-3.313208901317966
einigermaßen	-3.3132083258139025
2k	-3.3117043681995377
kin	-3.3117027161489165
musst	-3.311405560950585
gegenseitig	-3.3011627493252296
servus	-3.2977370407001274
arschloch	-3.295373401887872
uhrzeit	-3.2876947062926467
privaten	-3.2876940756022197
hunden	-3.283147682218848
wolltest	-3.2831459997380406
yus	-3.274668936574794
mund	-3.267761135894394
sleep	-3.2650868277983087
—	-3.2628346166527837
y	-3.261812490587108
excuse	-3.260107161439336
hose	-3.258998627382522
